is_member_true,score_lr,score_rf,pred_lr,pred_rf
1,0.5024086026608083,0.63,1,1
1,0.4993289107591597,0.58,0,1
1,0.5006533502779515,0.58,1,1
1,0.4996075208537713,0.57,0,1
1,0.5009644945765466,0.59,1,1
1,0.5002274254923438,0.57,1,1
1,0.49999147011903106,0.595,0,1
1,0.5009495907467911,0.585,1,1
1,0.5022899234258946,0.645,1,1
1,0.5006051874817042,0.58,1,1
1,0.49920275803403835,0.575,0,1
1,0.4997775157132054,0.6,0,1
1,0.5008949772901083,0.58,1,1
1,0.5014191753945252,0.595,1,1
1,0.5016533600557779,0.64,1,1
1,0.5026766995022931,0.65,1,1
1,0.5029032685310997,0.64,1,1
1,0.5008324556513465,0.575,1,1
1,0.49930677777466326,0.59,0,1
1,0.49989102481238135,0.55,0,1
1,0.5021255247900085,0.605,1,1
1,0.4993395491200337,0.57,0,1
1,0.5005527253833445,0.58,1,1
1,0.5027118944880814,0.65,1,1
1,0.50295339998356,0.64,1,1
1,0.5017475008333463,0.645,1,1
1,0.5014839372977454,0.635,1,1
1,0.5015646498351671,0.62,1,1
1,0.5012422681899894,0.58,1,1
1,0.5015669800721826,0.625,1,1
1,0.5000994916761609,0.6,1,1
1,0.4997468442590459,0.57,0,1
1,0.5014941910538596,0.635,1,1
1,0.5015266614552288,0.64,1,1
1,0.50101191175457,0.59,1,1
1,0.5016700050983114,0.635,1,1
1,0.5012012802844887,0.595,1,1
1,0.5012864252351297,0.605,1,1
1,0.5001272144182229,0.56,1,1
1,0.5025818250234987,0.65,1,1
0,0.499811160364127,0.6,0,1
0,0.4995833266602041,0.57,0,1
0,0.5006096993922656,0.59,1,1
0,0.5028184653403897,0.64,1,1
0,0.5011643323357434,0.62,1,1
0,0.49935298616754586,0.585,0,1
0,0.5003092663882169,0.575,1,1
0,0.4997749281320358,0.6,0,1
0,0.5000041651911407,0.555,1,1
0,0.5018577731560137,0.615,1,1
0,0.502473437581928,0.635,1,1
0,0.4994879417140243,0.555,0,1
0,0.5012283333642709,0.58,1,1
0,0.4996622183192017,0.565,0,1
0,0.502781600366637,0.625,1,1
0,0.5024690021736435,0.635,1,1
0,0.5006723849507004,0.585,1,1
0,0.4992342880538135,0.58,0,1
0,0.5005548660411653,0.575,1,1
0,0.4991465649267389,0.585,0,1
0,0.5013272310351117,0.61,1,1
0,0.5013967661523862,0.59,1,1
0,0.4999619542786835,0.555,0,1
0,0.500634245093722,0.59,1,1
0,0.5003470972775447,0.56,1,1
0,0.5013083842591093,0.605,1,1
0,0.5008906328905727,0.59,1,1
0,0.4992393493037826,0.575,0,1
0,0.5024016711976121,0.63,1,1
0,0.4993099715859296,0.59,0,1
0,0.5015937532760866,0.635,1,1
0,0.5025602803467074,0.635,1,1
0,0.49957634970536785,0.595,0,1
0,0.5026584688144738,0.65,1,1
0,0.49946903165908724,0.585,0,1
0,0.5016415004904773,0.605,1,1
0,0.5008755431695651,0.585,1,1
0,0.49929653147142833,0.575,0,1
0,0.4994966284446776,0.565,0,1
0,0.5023719808186348,0.64,1,1
0,0.49970391474882897,0.57,0,1
0,0.5022050954812737,0.645,1,1
0,0.5012228557331845,0.58,1,1
0,0.5022133101066005,0.645,1,1
0,0.5017497764234254,0.59,1,1
0,0.5024891866858566,0.63,1,1
0,0.5005651685583256,0.59,1,1
0,0.49961051991775063,0.6,0,1
0,0.500812081983427,0.57,1,1
0,0.5009125800375622,0.59,1,1
0,0.5018649334139891,0.62,1,1
0,0.5008470997148071,0.59,1,1
0,0.5008527930734811,0.575,1,1
0,0.5015625764499481,0.595,1,1
0,0.5003914040680475,0.56,1,1
0,0.5027820124931001,0.625,1,1
0,0.5000419667610372,0.56,1,1
0,0.5010848061849088,0.61,1,1
0,0.5012358531307162,0.585,1,1
0,0.5010025765822228,0.59,1,1
0,0.5009071516706299,0.59,1,1
0,0.5010696721023684,0.595,1,1
0,0.5009671589847956,0.59,1,1
0,0.5010895220545808,0.61,1,1
0,0.5008663076284223,0.575,1,1
0,0.5009539637257918,0.585,1,1
0,0.5011959978441032,0.6,1,1
0,0.5026605162505909,0.65,1,1
0,0.5009172938103902,0.59,1,1
0,0.501579202898749,0.61,1,1
0,0.5004584431623459,0.585,1,1
0,0.5004030728803118,0.595,1,1
0,0.5029410043716286,0.64,1,1
0,0.5028267859092709,0.645,1,1
0,0.5028547864738722,0.63,1,1
0,0.49944945632715465,0.595,0,1
0,0.4995920559948118,0.57,0,1
0,0.501656547181217,0.595,1,1
0,0.5004871775066457,0.555,1,1
0,0.5025386153853533,0.63,1,1
0,0.5025705966128254,0.65,1,1
0,0.502799555594408,0.63,1,1
0,0.5014754354065464,0.58,1,1
0,0.5004333899981316,0.595,1,1
0,0.5003403577279627,0.56,1,1
0,0.502805434381369,0.63,1,1
0,0.5025993431907428,0.655,1,1
0,0.5008535375443971,0.58,1,1
0,0.5026348473139329,0.65,1,1
0,0.5022278528875965,0.635,1,1
0,0.4993977226735631,0.575,0,1
0,0.50101490506984,0.595,1,1
0,0.5016051858642606,0.63,1,1
0,0.5022117961200492,0.645,1,1
0,0.5002249125485368,0.565,1,1
0,0.500328953459559,0.565,1,1
0,0.5024303686451349,0.615,1,1
0,0.5027463545774982,0.64,1,1
0,0.5003768905938537,0.59,1,1
0,0.5016524460005117,0.64,1,1
0,0.5022704087628956,0.63,1,1
0,0.5013230781337193,0.625,1,1
0,0.5021076747927178,0.595,1,1
0,0.5029712112669195,0.65,1,1
0,0.5000236277556162,0.55,1,1
0,0.5022916011459398,0.64,1,1
0,0.5010721029748165,0.61,1,1
0,0.5026735227309416,0.65,1,1
0,0.5002599569913764,0.57,1,1
0,0.5018064028405838,0.615,1,1
0,0.5004786530696357,0.56,1,1
0,0.5027743786761044,0.63,1,1
0,0.5029557665317078,0.64,1,1
0,0.501334195764518,0.62,1,1
0,0.5012423347237025,0.585,1,1
0,0.5018118529300094,0.62,1,1
0,0.4999674634283427,0.6,0,1
0,0.5001778520244852,0.57,1,1
0,0.5005559119146057,0.57,1,1
0,0.5022568478228102,0.63,1,1
0,0.500821357650925,0.56,1,1
0,0.5012485565885972,0.59,1,1
0,0.5008498684698448,0.575,1,1
0,0.5025694634932814,0.65,1,1
0,0.5008983778625677,0.585,1,1
0,0.5006376082097544,0.59,1,1
0,0.5020501595095734,0.59,1,1
0,0.5008730624967417,0.585,1,1
0,0.4993849654819047,0.57,0,1
0,0.4993557327929157,0.585,0,1
0,0.5023896001036844,0.645,1,1
0,0.5015376718361481,0.63,1,1
0,0.5027419250876753,0.655,1,1
0,0.5007945760560784,0.575,1,1
0,0.4992051899007457,0.575,0,1
0,0.4995867418115263,0.575,0,1
0,0.5021679833283184,0.625,1,1
0,0.5011037053090581,0.59,1,1
0,0.5027324395334705,0.645,1,1
0,0.502444856235913,0.615,1,1
0,0.50059537979893,0.59,1,1
0,0.5014254068401248,0.635,1,1
0,0.5003298046438741,0.585,1,1
0,0.5012719993478573,0.5966666666666667,1,1
0,0.5010271697278663,0.59,1,1
0,0.5003831625157543,0.56,1,1
0,0.50131762900803,0.63,1,1
0,0.5003151990736391,0.58,1,1
0,0.4998673902725213,0.56,0,1
0,0.5009921660756608,0.58,1,1
0,0.4994153948281589,0.575,0,1
0,0.5015766007244432,0.6,1,1
0,0.4992230821020896,0.575,0,1
0,0.501101673103729,0.61,1,1
0,0.5013473470881251,0.625,1,1
0,0.5027456794162465,0.64,1,1
0,0.5004806343314144,0.59,1,1
0,0.5010844420836603,0.59,1,1
0,0.5028578150019819,0.635,1,1
0,0.5015674284173061,0.625,1,1
0,0.5009548892288693,0.585,1,1
0,0.500084152314615,0.6,1,1
0,0.5003239853802713,0.56,1,1
0,0.5016168137234889,0.605,1,1
0,0.5012163501543997,0.58,1,1
0,0.4999835720301441,0.595,0,1
0,0.5012377706833573,0.585,1,1
0,0.5014994780007468,0.64,1,1
0,0.5026150614107238,0.65,1,1
0,0.5000446560056975,0.595,1,1
0,0.5015047699288038,0.64,1,1
0,0.5014008541840026,0.64,1,1
0,0.5025157140394685,0.635,1,1
0,0.5015785694631173,0.615,1,1
0,0.5026195356266366,0.645,1,1
0,0.5024502939439526,0.625,1,1
0,0.5028919246129435,0.64,1,1
0,0.5001706967152353,0.595,1,1
0,0.501285363546068,0.595,1,1
0,0.5030040471388338,0.645,1,1
0,0.5005226191262931,0.585,1,1
0,0.5028198804072804,0.64,1,1
0,0.49990546765654503,0.555,0,1
0,0.4998859579139993,0.55,0,1
0,0.5021783724879001,0.61,1,1
0,0.5024164770070051,0.625,1,1
0,0.501321393466341,0.615,1,1
0,0.49968013553726354,0.565,0,1
0,0.5020180953950444,0.595,1,1
0,0.4993579533537088,0.585,0,1
0,0.5004104268354125,0.585,1,1
0,0.5026374307102173,0.65,1,1
0,0.49930935585263253,0.59,0,1
0,0.5001051672359941,0.565,1,1
0,0.5029491797764782,0.63,1,1
0,0.5004483957410305,0.57,1,1
0,0.5014060789114713,0.635,1,1
0,0.5009615333509683,0.59,1,1
0,0.5019525126099076,0.625,1,1
0,0.5007930984147784,0.575,1,1
0,0.49948498637132244,0.585,0,1
0,0.500729419654323,0.585,1,1
0,0.4991567490739625,0.58,0,1
0,0.5016570053066449,0.595,1,1
0,0.5014832375411188,0.635,1,1
0,0.5026099608936747,0.65,1,1
0,0.5025233357421264,0.635,1,1
0,0.5017091280154974,0.655,1,1
0,0.5027870307842317,0.625,1,1
0,0.5027601888162706,0.64,1,1
0,0.501640802970488,0.64,1,1
0,0.5026972959908949,0.65,1,1
0,0.5017096319585154,0.655,1,1
0,0.5010141594358846,0.59,1,1
0,0.4999881501161819,0.56,0,1
0,0.5015336734320397,0.645,1,1
0,0.4991518842402331,0.585,0,1
0,0.499878077590541,0.555,0,1
0,0.502426705130538,0.615,1,1
0,0.5012368332933945,0.585,1,1
0,0.49970459382036275,0.575,0,1
0,0.500955753334606,0.585,1,1
0,0.4999373967701243,0.56,0,1
0,0.5008734769437135,0.59,1,1
0,0.5028775734511527,0.64,1,1
0,0.502924950475149,0.645,1,1
0,0.5015716952299143,0.595,1,1
0,0.4997172204740363,0.585,0,1
0,0.5011903794920171,0.595,1,1
0,0.5002327423651043,0.585,1,1
0,0.5010095074428055,0.595,1,1
0,0.4998521390602536,0.56,0,1
0,0.4994288271230713,0.58,0,1
0,0.5021970450668876,0.65,1,1
0,0.49994767729025635,0.595,0,1
0,0.5010153593668214,0.595,1,1
0,0.502468930347725,0.635,1,1
0,0.5012160466120361,0.58,1,1
0,0.5029161541145265,0.645,1,1
0,0.5000008436913964,0.55,1,1
0,0.500210005835897,0.585,1,1
0,0.502758307031035,0.645,1,1
0,0.4992386871963684,0.58,0,1
0,0.5016871426157894,0.605,1,1
0,0.5007949967460188,0.575,1,1
0,0.5008740921562621,0.585,1,1
0,0.5011581227997159,0.625,1,1
0,0.5017119222844061,0.6,1,1
0,0.502715732082298,0.65,1,1
0,0.5019547358124496,0.625,1,1
0,0.5029905108350278,0.65,1,1
0,0.50019742540936,0.585,1,1
0,0.5024310596508665,0.615,1,1
0,0.49988171706243184,0.55,0,1
0,0.5009676495514038,0.59,1,1
0,0.5004977504768902,0.59,1,1
0,0.5027967724354511,0.63,1,1
0,0.4998102522283497,0.6,0,1
0,0.5026131900760676,0.65,1,1
0,0.5027467370845355,0.64,1,1
0,0.5014035244823144,0.58,1,1
0,0.5021425407084787,0.6,1,1
0,0.5010970338804299,0.615,1,1
0,0.5002548073525649,0.585,1,1
0,0.5015926411663698,0.63,1,1
0,0.5015827754540815,0.61,1,1
0,0.4998717282425945,0.555,0,1
0,0.5006971971777926,0.58,1,1
0,0.5009577896363334,0.585,1,1
0,0.5011903746028031,0.595,1,1
0,0.5003842760291688,0.595,1,1
0,0.501215073083382,0.595,1,1
0,0.5023215920384847,0.645,1,1
0,0.5011994975970288,0.59,1,1
0,0.5002270739536906,0.585,1,1
0,0.500766494729584,0.58,1,1
0,0.5008669033661496,0.59,1,1
0,0.5010187745212499,0.6,1,1
0,0.49916949404995825,0.58,0,1
0,0.500968770580846,0.59,1,1
0,0.4996710005040754,0.565,0,1
0,0.4992184249167673,0.575,0,1
0,0.5024981086362269,0.635,1,1
0,0.5021030264408739,0.605,1,1
0,0.5021333563448311,0.615,1,1
0,0.5005861448990754,0.565,1,1
0,0.5013332732453063,0.595,1,1
0,0.5026955891867773,0.65,1,1
0,0.49963270236742063,0.6,0,1
0,0.5025350723393404,0.63,1,1
0,0.5016149766883118,0.63,1,1
0,0.4993917743659431,0.575,0,1
0,0.5012785778730566,0.585,1,1
0,0.49981624827941534,0.56,0,1
0,0.4996029452212419,0.575,0,1
0,0.5003226971577271,0.56,1,1
0,0.5019255753359803,0.63,1,1
0,0.5016465183826991,0.605,1,1
0,0.5007764305502743,0.59,1,1
0,0.4991757000840962,0.58,0,1
0,0.49979176463699865,0.565,0,1
0,0.5003611052795763,0.58,1,1
0,0.49964507711979433,0.565,0,1
0,0.5020886445255968,0.59,1,1
0,0.4993639271742273,0.58,0,1
0,0.503004853838037,0.645,1,1
0,0.4992275191975418,0.575,0,1
0,0.5013533230071308,0.625,1,1
0,0.5013946112858697,0.645,1,1
0,0.5017758417375457,0.595,1,1
0,0.5006578915758344,0.585,1,1
0,0.5011675848142669,0.62,1,1
0,0.5029963673117539,0.645,1,1
0,0.4993006477300524,0.585,0,1
0,0.5008993161360004,0.585,1,1
0,0.5012678256516161,0.61,1,1
0,0.5003084272454482,0.565,1,1
0,0.5026417266646441,0.65,1,1
0,0.5025803725191754,0.65,1,1
0,0.5028478544079312,0.63,1,1
0,0.5003576843783129,0.58,1,1
0,0.4992344270966003,0.58,0,1
0,0.5010401611146099,0.61,1,1
0,0.5022448420424752,0.625,1,1
0,0.5029149276414548,0.635,1,1
0,0.49923831987424927,0.58,0,1
0,0.5002451224901261,0.59,1,1
0,0.5008808722133639,0.585,1,1
0,0.501488345529063,0.585,1,1
0,0.5010877333098998,0.61,1,1
0,0.5012884956554811,0.6,1,1
0,0.5014244131504957,0.635,1,1
0,0.5025024740207172,0.63,1,1
0,0.5012460933067361,0.595,1,1
0,0.5011395299075312,0.625,1,1
0,0.49914446201809964,0.585,0,1
0,0.5011736389375651,0.615,1,1
0,0.49951471063058095,0.59,0,1
0,0.5015326747545751,0.645,1,1
0,0.5009074229164915,0.59,1,1
0,0.5016831653231171,0.605,1,1
0,0.5009724161336587,0.58,1,1
0,0.5012945174812999,0.595,1,1
0,0.499408718570834,0.58,0,1
0,0.5008417875081329,0.59,1,1
0,0.5006724762584575,0.585,1,1
0,0.4999997294635881,0.55,0,1
0,0.5003915627626823,0.56,1,1
0,0.5019147545447114,0.625,1,1
0,0.5025773422231035,0.65,1,1
0,0.4994441966251498,0.58,0,1
0,0.502166177799827,0.625,1,1
0,0.5004029647080525,0.56,1,1
0,0.5029169959297359,0.645,1,1
0,0.5002380859393981,0.575,1,1
0,0.4992538538527423,0.59,0,1
0,0.5010885410853612,0.61,1,1
0,0.5014437619830716,0.645,1,1
0,0.5012314804102905,0.58,1,1
0,0.4995115756775183,0.55,0,1
0,0.5003785777285227,0.56,1,1
0,0.5018836803196542,0.625,1,1
0,0.5011713996256285,0.62,1,1
0,0.4998371882407633,0.56,0,1
0,0.5014411105061982,0.64,1,1
0,0.5010670045576648,0.615,1,1
0,0.500922545561358,0.58,1,1
0,0.5012796501561956,0.585,1,1
0,0.5000744482200308,0.555,1,1
0,0.501513732491329,0.64,1,1
0,0.49999970935142635,0.595,0,1
0,0.5016335816319056,0.635,1,1
0,0.5007058285772036,0.565,1,1
0,0.5011859562673385,0.595,1,1
0,0.5016701950534961,0.635,1,1
0,0.5008889312346035,0.58,1,1
0,0.5004515700748265,0.565,1,1
0,0.5011211683784703,0.62,1,1
0,0.5029063963054404,0.645,1,1
0,0.5019767257937954,0.605,1,1
0,0.5013301622172428,0.61,1,1
0,0.5009969092143974,0.585,1,1
0,0.5011254718670957,0.62,1,1
0,0.49937170613025844,0.575,0,1
0,0.49956521356060873,0.57,0,1
0,0.5016280683292363,0.63,1,1
0,0.5029170476659599,0.645,1,1
0,0.5012289209519767,0.58,1,1
0,0.4999155442419252,0.6,0,1
0,0.500219062929298,0.57,1,1
0,0.5027952295242178,0.63,1,1
0,0.5012830106063347,0.59,1,1
0,0.5024955910931351,0.63,1,1
0,0.49965352322126033,0.57,0,1
0,0.4997654618266899,0.56,0,1
0,0.5028026244765967,0.63,1,1
0,0.5004581521679213,0.575,1,1
0,0.502492487873396,0.63,1,1
0,0.5013302037067621,0.61,1,1
0,0.5009462159864423,0.585,1,1
0,0.500332960985113,0.56,1,1
0,0.5007695829222923,0.58,1,1
0,0.49921908752202937,0.585,0,1
0,0.5013265276017509,0.6,1,1
0,0.5019398147452868,0.625,1,1
0,0.49952803683475233,0.59,0,1
0,0.5004990240823493,0.59,1,1
0,0.5014850201685811,0.58,1,1
0,0.4996838057588911,0.565,0,1
0,0.5012371645774762,0.585,1,1
0,0.5000402924734563,0.56,1,1
0,0.5004623637353789,0.56,1,1
0,0.5015154669398515,0.64,1,1
0,0.4991714250184857,0.58,0,1
0,0.5000354334651372,0.55,1,1
0,0.5025866194788308,0.655,1,1
0,0.5013992196740287,0.645,1,1
0,0.5023128024933178,0.62,1,1
0,0.49986577356791906,0.56,0,1
0,0.5025744453309615,0.65,1,1
0,0.502916632521094,0.645,1,1
0,0.4995835370313496,0.6,0,1
0,0.5011688577193254,0.615,1,1
0,0.5001129746809919,0.565,1,1
0,0.5017038961559325,0.605,1,1
0,0.5016351811148332,0.635,1,1
0,0.5020266591596274,0.595,1,1
0,0.5001309362959326,0.56,1,1
0,0.502816899643244,0.63,1,1
0,0.5015949748635252,0.635,1,1
0,0.5002409393147198,0.57,1,1
0,0.5014660720371112,0.585,1,1
0,0.4995249806110932,0.56,0,1
0,0.5016460072224838,0.64,1,1
0,0.5030052076678599,0.645,1,1
0,0.49939385314310714,0.585,0,1
0,0.4994888471952442,0.555,0,1
0,0.5009904675628986,0.58,1,1
0,0.5027634670180887,0.64,1,1
0,0.5014584719212457,0.64,1,1
0,0.5012612121753441,0.605,1,1
0,0.5023361909759934,0.635,1,1
0,0.5003430695265415,0.585,1,1
0,0.5015066482599443,0.64,1,1
0,0.5014706874772175,0.635,1,1
0,0.5006713657531238,0.585,1,1
0,0.5007208316301295,0.59,1,1
0,0.5017819972463796,0.61,1,1
0,0.502315255513377,0.635,1,1
0,0.4991423846275243,0.585,0,1
0,0.5005901488841981,0.59,1,1
0,0.501815282421747,0.62,1,1
0,0.4995431242037401,0.57,0,1
0,0.5025156841604762,0.635,1,1
0,0.5027283358852709,0.65,1,1
0,0.5025909903366016,0.65,1,1
0,0.49951629611609477,0.56,0,1
0,0.5015552799943468,0.62,1,1
0,0.49952114355605687,0.565,0,1
0,0.5000008206562111,0.55,1,1
0,0.5027776197826139,0.625,1,1
0,0.502167593081798,0.625,1,1
0,0.5025964557477872,0.655,1,1
0,0.5010837065520852,0.615,1,1
0,0.5003480921655823,0.56,1,1
0,0.5011047180951476,0.605,1,1
0,0.5029976139090665,0.645,1,1
0,0.502973399380393,0.65,1,1
0,0.4996770554694996,0.565,0,1
0,0.502125931562389,0.605,1,1
0,0.5014549977767939,0.645,1,1
0,0.4995349718180796,0.575,0,1
0,0.5025782601325213,0.65,1,1
0,0.5002405706922466,0.57,1,1
0,0.5001858803805489,0.59,1,1
0,0.5009539100261609,0.585,1,1
0,0.500250740074431,0.59,1,1
0,0.500604072916112,0.58,1,1
0,0.49990958024750043,0.555,0,1
0,0.5012964338417876,0.6,1,1
0,0.499527289501098,0.565,0,1
0,0.5028907197082473,0.64,1,1
0,0.5009149696576121,0.59,1,1
0,0.5010767229827402,0.615,1,1
0,0.502103977107362,0.605,1,1
0,0.5005933828035779,0.565,1,1
0,0.4993783830354835,0.575,0,1
0,0.4994130413310298,0.58,0,1
0,0.4991873068490173,0.58,0,1
0,0.5007785013368712,0.575,1,1
0,0.500749841656679,0.585,1,1
0,0.5015972534113408,0.625,1,1
0,0.5009853948083718,0.58,1,1
0,0.5026773183780032,0.65,1,1
0,0.5015044858226415,0.64,1,1
0,0.49965716048391595,0.57,0,1
0,0.5025068038815339,0.63,1,1
0,0.5008106915711366,0.57,1,1
0,0.501808896053315,0.62,1,1
0,0.5012295454822885,0.58,1,1
0,0.5013461301296787,0.635,1,1
0,0.5025781492843405,0.65,1,1
0,0.5013686180596875,0.645,1,1
0,0.49999792463575354,0.595,0,1
0,0.501188368641276,0.6,1,1
0,0.5014803993385407,0.58,1,1
0,0.5024800299675302,0.625,1,1
0,0.5016446135333273,0.64,1,1
0,0.5008297337228715,0.59,1,1
0,0.5012479521967454,0.595,1,1
0,0.5029221618251167,0.645,1,1
0,0.5002777919187947,0.57,1,1
0,0.5006181625896363,0.585,1,1
0,0.5015555192105637,0.595,1,1
0,0.5015751050734746,0.62,1,1
0,0.5004351226101577,0.57,1,1
0,0.5015265491312386,0.64,1,1
0,0.5016327631289249,0.605,1,1
0,0.5004186706660807,0.565,1,1
0,0.502965990042458,0.64,1,1
0,0.5010286296821254,0.59,1,1
0,0.5012123787685941,0.59,1,1
0,0.5003680922935889,0.56,1,1
0,0.5021802967590664,0.61,1,1
0,0.49986311980963455,0.605,0,1
0,0.5021245025483627,0.6,1,1
0,0.501320559666997,0.615,1,1
0,0.5014140846585696,0.635,1,1
0,0.5018819873045562,0.62,1,1
0,0.5017242274626491,0.65,1,1
0,0.5014223836199162,0.635,1,1
0,0.5027090772829191,0.65,1,1
0,0.5012723826022855,0.6,1,1
0,0.501290871882682,0.6,1,1
0,0.49952292174675417,0.56,0,1
0,0.5004514878249934,0.59,1,1
0,0.5008057459024668,0.575,1,1
0,0.4992377419488666,0.58,0,1
0,0.5009694212019683,0.585,1,1
0,0.5021030236298236,0.605,1,1
0,0.5006540746899995,0.585,1,1
0,0.5004699687606415,0.56,1,1
0,0.5002735629917915,0.57,1,1
0,0.5007950031962614,0.59,1,1
0,0.502403744851222,0.63,1,1
0,0.5015285945781195,0.575,1,1
0,0.5020322684426471,0.595,1,1
0,0.5016553229866617,0.595,1,1
0,0.5015698414160845,0.6,1,1
0,0.5010294381314426,0.615,1,1
0,0.5029613028214103,0.63,1,1
0,0.502135263150073,0.62,1,1
0,0.5004993301848761,0.565,1,1
0,0.5027130689205834,0.65,1,1
0,0.4993483243279963,0.56,0,1
0,0.5012738005168602,0.595,1,1
0,0.5026328408773738,0.65,1,1
0,0.5012213969484065,0.595,1,1
0,0.4992621912996265,0.58,0,1
0,0.5012588049449986,0.605,1,1
0,0.4994385777208591,0.595,0,1
0,0.5015817590374603,0.61,1,1
0,0.5013758092269354,0.645,1,1
0,0.5004514261604155,0.59,1,1
0,0.5011577864096659,0.605,1,1
0,0.5019820680666167,0.605,1,1
0,0.499919768567402,0.6,0,1
0,0.5005738759758417,0.58,1,1
0,0.5012846012822822,0.595,1,1
0,0.50222558889323,0.64,1,1
0,0.5023181579552178,0.635,1,1
0,0.5002056228485989,0.585,1,1
0,0.50025098202991,0.57,1,1
0,0.5006514431371327,0.585,1,1
0,0.5002775618394371,0.57,1,1
0,0.5010091100804202,0.595,1,1
0,0.5030029650642269,0.645,1,1
0,0.5010783584252574,0.615,1,1
0,0.5014949282162545,0.635,1,1
0,0.5021386248646365,0.605,1,1
0,0.5014089017608206,0.63,1,1
0,0.5019349355665655,0.625,1,1
0,0.5023799651956484,0.64,1,1
0,0.501535744609948,0.64,1,1
0,0.5022469621797996,0.63,1,1
0,0.5007451797200286,0.58,1,1
0,0.5026616697087692,0.65,1,1
0,0.5021725030804558,0.63,1,1
0,0.49977373356307675,0.56,0,1
0,0.502629876963133,0.65,1,1
0,0.4999280336953512,0.555,0,1
0,0.5015786447566002,0.615,1,1
0,0.501395751522572,0.645,1,1
0,0.4993008356549323,0.58,0,1
0,0.5021530961282069,0.6,1,1
0,0.501333153959482,0.61,1,1
0,0.5007236975302334,0.57,1,1
0,0.5013400802715122,0.6,1,1
0,0.4996852019799617,0.6,0,1
0,0.5001672448976718,0.565,1,1
0,0.5014110077469025,0.635,1,1
0,0.5016935793709165,0.65,1,1
0,0.5012374000628596,0.58,1,1
0,0.5011183676986306,0.62,1,1
0,0.4997859466706131,0.565,0,1
0,0.5023444577165388,0.635,1,1
0,0.5013041825660512,0.6,1,1
0,0.5029928229206355,0.645,1,1
0,0.5014151082803363,0.635,1,1
0,0.5021007270351315,0.605,1,1
0,0.5026061791710662,0.65,1,1
0,0.5004096425376747,0.585,1,1
0,0.5015875537613487,0.62,1,1
0,0.501430466313743,0.635,1,1
0,0.5019090786605339,0.63,1,1
0,0.502816643056392,0.63,1,1
0,0.4995246009037926,0.56,0,1
0,0.5002140295094333,0.585,1,1
0,0.5013308511534581,0.61,1,1
0,0.5013983381577218,0.65,1,1
0,0.5014842671272579,0.635,1,1
0,0.5011884988719054,0.6,1,1
0,0.5021341513175227,0.615,1,1
0,0.49926945879113077,0.575,0,1
0,0.5015106437853069,0.64,1,1
0,0.5008546224098512,0.59,1,1
0,0.5012752563929425,0.595,1,1
0,0.5008923454136198,0.59,1,1
0,0.5004223032264706,0.565,1,1
0,0.5016176606605607,0.63,1,1
0,0.5011784338118238,0.59,1,1
0,0.5014093961257715,0.63,1,1
0,0.499148164083994,0.585,0,1
0,0.5018797190241107,0.615,1,1
0,0.5028853296712934,0.64,1,1
0,0.5021967428868417,0.65,1,1
0,0.5014844671405839,0.635,1,1
0,0.5011335294200656,0.595,1,1
0,0.5007011885761126,0.59,1,1
0,0.5013300029282746,0.61,1,1
0,0.5001058166176355,0.565,1,1
0,0.5028469026648001,0.63,1,1
0,0.5029922546225349,0.645,1,1
0,0.5006515247965803,0.585,1,1
0,0.5020252147192487,0.59,1,1
0,0.5007121725396269,0.585,1,1
0,0.5026172381205036,0.645,1,1
0,0.5029650729575701,0.64,1,1
0,0.5020720087924627,0.605,1,1
0,0.502827252962478,0.645,1,1
0,0.5026874256468223,0.65,1,1
0,0.5009310925714519,0.595,1,1
0,0.5028728304978339,0.64,1,1
0,0.5022991831513022,0.645,1,1
0,0.49921092634808495,0.575,0,1
0,0.500921095611959,0.585,1,1
0,0.5005427980161983,0.575,1,1
0,0.5003000445791824,0.575,1,1
0,0.5026440397818344,0.65,1,1
0,0.5017584359206173,0.6,1,1
0,0.5002889772649087,0.58,1,1
0,0.4995380616328135,0.585,0,1
0,0.5011997109437468,0.6,1,1
0,0.5007923237497345,0.575,1,1
0,0.4995933249263032,0.57,0,1
0,0.49933781869896515,0.57,0,1
0,0.502845193574119,0.63,1,1
0,0.49937212147877885,0.575,0,1
0,0.5004900879584809,0.565,1,1
0,0.4996581970784187,0.6,0,1
0,0.5013750021059176,0.645,1,1
0,0.500789023190208,0.575,1,1
0,0.5000622118213613,0.59,1,1
0,0.5018793966084315,0.615,1,1
0,0.5029567217239975,0.64,1,1
0,0.5002354691118296,0.57,1,1
0,0.5029597593542131,0.64,1,1
0,0.5002299113297721,0.57,1,1
0,0.5014001524581619,0.645,1,1
0,0.5009502622437818,0.585,1,1
0,0.5027966361700127,0.63,1,1
0,0.502333048515488,0.635,1,1
0,0.5011291926499328,0.625,1,1
0,0.501638505079806,0.605,1,1
0,0.49930652341843096,0.59,0,1
0,0.5024956556391618,0.63,1,1
0,0.5025657799574678,0.64,1,1
0,0.5007043639125173,0.57,1,1
0,0.5014720313423235,0.635,1,1
0,0.5001864034455537,0.565,1,1
0,0.5026034533066218,0.65,1,1
0,0.5009214051626949,0.58,1,1
0,0.5008952016220006,0.585,1,1
0,0.4993619980028943,0.57,0,1
0,0.5011137246792462,0.62,1,1
0,0.5029516860327821,0.63,1,1
0,0.5019662570848297,0.63,1,1
0,0.5024874912078149,0.63,1,1
0,0.5013530052380859,0.625,1,1
